,Name,CVD,SI,Globularity,dnorm,SImean,CVDmean,Area,Volume,EN_diff
0,NaLa_mp-1186146,100.0,100.0,0.9913650579230731,-0.14440444069801853,0.9003027613132206,-0.7610421900325349,34.5569862098535,19.660175047711903,0.17
1,DyHo_mp-1225502,100.0,100.0,0.9971698230231314,-0.095275113414519,0.904675058631544,-0.7970063225100406,32.2182311974496,17.123140600309853,0.01
2,TaRu_mp-12110,100.0,100.0,0.9904181136251274,-0.46888110274528,0.8356445013320979,-0.6284165759295726,24.6194765136108,11.327526507628,0.7
3,SiMo_mp-972845,100.0,100.0,0.97770071207913,-0.547309749712741,0.7867322307874285,-0.603409210104765,24.14556753515575,10.79192447861695,0.26
4,CuN_mp-1008922,96.82926829268294,100.00000000000004,0.9619737111094081,-0.3136538515716705,0.7421012812051649,-0.5503989805660625,17.534443148219097,6.51527962036802,1.14
5,TlAs_mp-1007770,83.47771931458374,89.90384615384615,0.9114792664273731,0.0025743010104304943,0.5385211139877071,-0.9462943996554285,44.8043979029343,24.47303352167235,0.56
6,MgCr_mp-1185858,100.0,100.0,0.9929439830724549,-0.28588644791325146,0.8757726937695045,-0.6269255721103055,25.511424678860553,11.991421037513001,0.35
7,IrN_mp-1009015,93.81818181818184,99.81818181818181,0.976949160478259,-0.5157910666666665,0.778576575757576,-0.5442324363636364,19.5132380026302,7.992369278887205,0.84
8,SnC_mp-1009820,97.30458221024259,91.4420485175202,0.9365052463179535,-0.471370513967165,0.589798014615795,-0.5984745669314036,26.680660327633348,12.00279968033341,0.59
9,AlFe_mp-985578,99.77578475336324,100.0,0.9860148155751807,-0.5309803178642195,0.8387627634789859,-0.5476094942121181,21.3084752250871,9.05565788434677,0.22
10,GaN_mp-830,93.89312977099232,89.7900763358779,0.9331332430840885,-0.4473815743152225,0.577311081612034,-0.5655888784238885,20.68292433718565,7.97959797310909,1.23
11,UF_mp-1187763,100.0,100.0,0.9866139367351265,-0.216287672447897,0.8336636281940625,-0.5566617105428785,23.206632986764298,10.744574914665865,2.6
12,CsSe_mp-1058331,100.0,100.0,0.9869804573337995,0.155245166437624,0.7924779593831119,-0.8592120273324175,49.4715137632779,32.088206225554146,1.76
13,LaTl_mp-11488,100.0,100.0,0.9930140321888739,-0.066396442235087,0.840631912408759,-0.7826662308079535,38.18114918060735,21.9546083656707,0.44
14,AgSe_mp-379,91.42750059966414,96.70454545454545,0.9132285397233344,-0.016850465429359498,0.61322884632106,-0.8566917792336296,39.1013818817794,20.155101253662153,0.62
